,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
133,2023-06-08 03:00:00+00:00,0.04212054,0.036,0.04522042,0.04041598,0.04061021,0.03792362,0.039680146,0.042771053,0.041869234,Evergreen,39.620408,-105.33872
134,2023-06-08 04:00:00+00:00,0.03353094,0.03,0.039317135,0.04179596,0.037641663,0.037817277,0.03536497,0.036988933,0.039930344,Evergreen,39.620408,-105.33872
135,2023-06-08 05:00:00+00:00,0.028651934,0.028000000000000004,0.03181439,0.036549494,0.03878673,0.034887716,0.03505206,0.03275467,0.034287635,Evergreen,39.620408,-105.33872
136,2023-06-08 06:00:00+00:00,0.026446993,0.028999999999999998,0.026989125,0.029482929,0.03357881,0.0356133,0.032078717,0.032226745,0.030158706,Evergreen,39.620408,-105.33872
137,2023-06-08 07:00:00+00:00,0.026412064,0.025000000000000005,0.024428247,0.024850477,0.02695917,0.03059759,0.032418076,0.029270532,0.029401304,Evergreen,39.620408,-105.33872
138,2023-06-08 08:00:00+00:00,0.022619791,0.023,0.023667045,0.02210726,0.022459313,0.024283843,0.027436355,0.029022796,0.026294816,Evergreen,39.620408,-105.33872
139,2023-06-08 09:00:00+00:00,0.02156485,0.022,0.02129742,0.02212002,0.020820498,0.021121964,0.02267688,0.025367713,0.02673025,Evergreen,39.620408,-105.33872
140,2023-06-08 10:00:00+00:00,0.020642072,0.02,0.02033464,0.020120958,0.020813957,0.01969406,0.019951653,0.021279885,0.023596004,Evergreen,39.620408,-105.33872
141,2023-06-08 11:00:00+00:00,0.018450627,0.017,0.0189342,0.01868541,0.018502317,0.01910705,0.018139474,0.018362021,0.019520797,Evergreen,39.620408,-105.33872
142,2023-06-08 12:00:00+00:00,0.01598368,0.017,0.01711973,0.017496493,0.017281553,0.017119935,0.017651217,0.016803594,0.016999755,Evergreen,39.620408,-105.33872
143,2023-06-08 13:00:00+00:00,0.019155994,0.022,0.018302497,0.019156216,0.01948355,0.019291993,0.019148625,0.019616272,0.018866025,Evergreen,39.620408,-105.33872
144,2023-06-08 14:00:00+00:00,0.03151626,0.034,0.028967725,0.028359212,0.029028744,0.029286388,0.029138371,0.029029155,0.02938563,Evergreen,39.620408,-105.33872
145,2023-06-08 15:00:00+00:00,0.042058926,0.05500000000000001,0.039656594,0.037868652,0.03746397,0.037882447,0.038029607,0.03795084,0.037894625,Evergreen,39.620408,-105.33872
